date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,New_Infections,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta=New_inf/IS,gamma=Rt+1/I_t,v_t = V/S,,,,,,,,,,
24/06/2021,Johor,346,512,5146,7439,,,270.2,980,-75.8,3730760,0.983279743,5059.957556,1.4074E-08,0.078701904,0.001993964,,,,,,,,,,
25/06/2021,Johor,196,405,4931,1517,,,290.8,1645,94.8,3730564,0.983228085,4848.297687,1.58083E-08,0.090853782,0.000406641,,,,,,,,,,
26/06/2021,Johor,329,448,4805,10539,,,279,1560,-50,3730235,0.983141374,4723.994301,1.55659E-08,0.073673257,0.002825291,,,,,,,,,,
27/06/2021,Johor,312,354,4758,10866,,,320,1215,8,3729923,0.983059143,4677.395402,1.80312E-08,0.087011349,0.002913197,,,,,,,,,,
28/06/2021,Johor,243,414,4580,1834,,,354.2,1355,111.2,3729680,0.982995098,4502.117548,2.07354E-08,0.066375546,0.000491731,,,,,,,,,,
29/06/2021,Johor,271,304,4543,8838,,,400,1495,129,3729409,0.982923673,4465.422246,2.3609E-08,0.086066476,0.002369812,,,,,,,,,,
30/06/2021,Johor,299,391,4446,11236,,,405,1350,106,3729110,0.982844868,4369.728285,2.44276E-08,0.081196581,0.003013051,,,,,,,,,,
01/07/2021,Johor,270,361,4347,11760,,,413.6,2585,143.6,3728840,0.982773707,4272.117305,2.55163E-08,0.134345526,0.003153796,,,,,,,,,,
02/07/2021,Johor,517,584,4276,2559,,,355,2070,-162,3728323,0.982637447,4201.757722,2.22678E-08,0.116230122,0.000686368,,,,,,,,,,
03/07/2021,Johor,414,497,4187,8180,,,339.4,2500,-74.6,3727909,0.982528333,4113.846129,2.17442E-08,0.133269644,0.00219426,,,,,,,,,,
04/07/2021,Johor,500,558,4124,11043,,,302.4,1620,-197.6,3727409,0.982396553,4051.403383,1.96723E-08,0.055528613,0.002962648,,,,,,,,,,
05/07/2021,Johor,324,229,4216,12349,,,317.4,1565,-6.6,3727085,0.982311159,4141.423847,2.01993E-08,0.047201139,0.003313313,,,,,,,,,,
06/07/2021,Johor,313,199,4325,10201,,,333.2,1120,20.2,3726772,0.982228665,4248.138975,2.06722E-08,0.055953757,0.002737221,,,,,,,,,,
07/07/2021,Johor,224,242,4297,14192,,,369.8,1680,145.8,3726548,0.982169627,4220.382889,2.30938E-08,0.081684896,0.00380835,,,,,,,,,,
08/07/2021,Johor,336,351,4278,11932,,,383.8,1575,47.8,3726212,0.982081071,4201.342822,2.40767E-08,0.052828424,0.00320218,,,,,,,,,,
09/07/2021,Johor,315,226,4360,4102,,,400,1995,85,3725897,0.98199805,4281.511496,2.46231E-08,0.057110092,0.001100943,,,,,,,,,,
10/07/2021,Johor,399,249,4503,6511,,,440,1960,41,3725498,0.981892889,4421.46368,2.62281E-08,0.077059738,0.001747686,,,,,,,,,,
11/07/2021,Johor,392,347,4539,5742,,,483.4,2035,91.4,3725106,0.981789574,4456.342874,2.85896E-08,0.051553206,0.001541433,,,,,,,,,,
12/07/2021,Johor,407,234,4703,5437,,,527,2030,120,3724699,0.981682305,4616.851878,3.00846E-08,0.047203912,0.001459715,,,,,,,,,,
13/07/2021,Johor,406,222,4880,6113,,,607.4,1980,201.4,3724293,0.981575299,4790.08746,3.34204E-08,0.064754098,0.001641385,,,,,,,,,,
14/07/2021,Johor,396,316,4948,5897,,,703.4,2995,307.4,3723897,0.981470929,4856.318158,3.81746E-08,0.062045271,0.001583556,,,,,,,,,,
15/07/2021,Johor,599,307,5232,7037,,,742.2,3045,143.2,3723298,0.981313057,5134.229913,3.81E-08,0.090405199,0.001889991,,,,,,,,,,
16/07/2021,Johor,609,473,5356,4409,,,749.2,3125,140.2,3722689,0.981152549,5255.05305,3.75751E-08,0.080283794,0.001184359,,,,,,,,,,
17/07/2021,Johor,625,430,5537,3265,,,782.4,4040,157.4,3722064,0.980987824,5431.729579,3.79639E-08,0.090121004,0.000877201,,,,,,,,,,
18/07/2021,Johor,808,499,5834,1487,,,765.2,4380,-42.8,3721256,0.980774867,5721.840574,3.52467E-08,0.053651011,0.000399596,,,,,,,,,,
19/07/2021,Johor,876,313,6385,3997,,,750.8,3965,-125.2,3720380,0.980543988,6260.773365,3.16065E-08,0.074706343,0.001074353,,,,,,,,,,
20/07/2021,Johor,793,477,6685,2324,,,782.2,3220,-10.8,3719587,0.980334985,6553.539375,3.14573E-08,0.044876589,0.000624801,,,,,,,,,,
21/07/2021,Johor,644,300,7022,3657,,,943.2,3955,299.2,3718943,0.980165252,6882.720401,3.6118E-08,0.051552264,0.000983344,,,,,,,,,,
22/07/2021,Johor,791,362,7442,4690,,,966.4,3610,175.4,3718152,0.979956776,7292.838328,3.49253E-08,0.0546896,0.001261379,,,,,,,,,,
23/07/2021,Johor,722,407,7741,3795,,,975.4,4020,253.4,3717430,0.979766486,7584.372366,3.38956E-08,0.038496318,0.001020867,,,,,,,,,,
24/07/2021,Johor,804,298,8231,2258,,,1025.4,4750,221.4,3716626,0.979554583,8062.713775,3.35191E-08,0.068764427,0.00060754,,,,,,,,,,
25/07/2021,Johor,950,566,8584,1648,,,1056.2,7245,106.2,3715676,0.979304201,8406.347263,3.31145E-08,0.049976701,0.000443526,,,,,,,,,,
26/07/2021,Johor,1449,429,9578,4422,,,995.2,4535,-453.8,3714227,0.978922302,9376.117813,2.79748E-08,0.02923366,0.001190557,,,,,,,,,,
27/07/2021,Johor,907,280,10188,5499,,,1022.8,3835,115.8,3713320,0.978683253,9970.824986,2.70358E-08,0.069493522,0.001480885,,,,,,,,,,
28/07/2021,Johor,767,708,10223,5982,,,1113.8,5270,346.8,3712553,0.978481103,10003.01231,2.93465E-08,0.059278098,0.00161129,,,,,,,,,,
29/07/2021,Johor,1054,606,10649,8858,,,1158,5520,104,3711499,0.97820331,10416.88705,2.92988E-08,0.044323411,0.002386637,,,,,,,,,,
30/07/2021,Johor,1104,472,11255,7958,,,1169.6,5720,65.6,3710395,0.97791234,11006.40339,2.80073E-08,0.037227899,0.002144785,,,,,,,,,,
31/07/2021,Johor,1144,419,11951,17232,,,1200.8,5225,56.8,3709251,0.977610827,11683.42699,2.70882E-08,0.100410008,0.004645682,,,,,,,,,,
01/08/2021,Johor,1045,1200,11765,10596,,,1246.8,6110,201.8,3708206,0.977335407,11498.35106,2.85786E-08,0.067828304,0.002857446,,,,,,,,,,
02/08/2021,Johor,1222,798,12156,12368,,,1238.8,6375,16.8,3706984,0.977013336,11876.57411,2.7491E-08,0.055116815,0.003336405,,,,,,,,,,
03/08/2021,Johor,1275,670,12740,13097,,,1245.4,5810,-29.6,3705709,0.976677297,12442.86876,2.63796E-08,0.036420722,0.003534276,,,,,,,,,,
04/08/2021,Johor,1162,464,13410,11913,,,1259.4,6500,97.4,3704547,0.97637104,13093.13565,2.53513E-08,0.061595824,0.003215778,,,,,,,,,,
05/08/2021,Johor,1300,826,13842,20296,,,1268.2,6375,-31.8,3703247,0.976028412,13510.18528,2.47404E-08,0.049631556,0.005480596,,,,,,,,,,
06/08/2021,Johor,1275,687,14395,9349,,,1351.8,5910,76.8,3701972,0.975692373,14045.0917,2.53669E-08,0.051128864,0.002525411,,,,,,,,,,
07/08/2021,Johor,1182,736,14811,15737,,,1456.6,6540,274.6,3700790,0.975380844,14446.36569,2.65743E-08,0.065289312,0.004252335,,,,,,,,,,
08/08/2021,Johor,1308,967,15118,16105,,,1492,6160,184,3699482,0.975036108,14740.59588,2.66768E-08,0.083410504,0.004353312,,,,,,,,,,
09/08/2021,Johor,1232,1261,15057,21440,,,1530.6,6720,298.6,3698250,0.974711402,14676.22957,2.7487E-08,0.047951119,0.005797337,,,,,,,,,,
10/08/2021,Johor,1344,722,15619,23142,,,1563.4,8465,219.4,3696906,0.974357177,15218.48474,2.70756E-08,0.051091619,0.006259829,,,,,,,,,,
11/08/2021,Johor,1693,798,16485,32517,,,1526.8,8530,-166.2,3695213,0.973910969,16054.92233,2.50642E-08,0.068425842,0.008799763,,,,,,,,,,
12/08/2021,Johor,1706,1128,17028,31379,,,1447.4,7425,-258.6,3693507,0.973461336,16576.09962,2.30137E-08,0.073056143,0.00849572,,,,,,,,,,
13/08/2021,Johor,1485,1244,17233,26089,,,1445.8,7125,-39.2,3692022,0.973069949,16768.91443,2.27239E-08,0.063366796,0.007066318,,,,,,,,,,
14/08/2021,Johor,1425,1092,17522,27707,,,1466,7540,41,3690597,0.972694376,17043.55085,2.26701E-08,0.056956968,0.007507457,,,,,,,,,,
15/08/2021,Johor,1508,998,17989,34930,,,1429,7550,-79,3689089,0.972296927,17490.64942,2.15331E-08,0.06465062,0.009468462,,,,,,,,,,
16/08/2021,Johor,1510,1163,18299,40548,,,1438.6,6545,-71.4,3687579,0.971898951,17784.7789,2.13192E-08,0.067544675,0.010995832,,,,,,,,,,
17/08/2021,Johor,1309,1236,18334,39592,,,1455,7385,146,3686270,0.971553951,17812.47013,2.15287E-08,0.059779644,0.010740396,,,,,,,,,,
18/08/2021,Johor,1477,1096,18666,37235,,,1433,7630,-44,3684793,0.971164672,18127.75977,2.08344E-08,0.073020465,0.010105045,,,,,,,,,,
19/08/2021,Johor,1526,1363,18792,39371,,,1476.4,6615,-49.6,3683267,0.97076248,18242.56852,2.13303E-08,0.066890166,0.010689152,,,,,,,,,,
20/08/2021,Johor,1323,1257,18814,38798,,,1578.2,7790,255.2,3681944,0.970413789,18257.36504,2.27826E-08,0.053789731,0.010537368,,,,,,,,,,
21/08/2021,Johor,1558,1012,19301,31576,,,1823.6,6955,265.6,3680386,0.970003163,18722.03104,2.56718E-08,0.063468214,0.008579535,,,,,,,,,,
22/08/2021,Johor,1391,1225,19414,34100,,,1907.2,6835,516.2,3678995,0.969636551,18824.52399,2.67025E-08,0.066910477,0.009268836,,,,,,,,,,
23/08/2021,Johor,1367,1299,19439,38288,,,2013,8715,646,3677628,0.969276264,18841.76129,2.8158E-08,0.067133083,0.010411058,,,,,,,,,,
24/08/2021,Johor,1743,1305,19844,38848,,,2034.8,9160,291.8,3675885,0.968816878,19225.20213,2.78953E-08,0.080326547,0.010568339,,,,,,,,,,
25/08/2021,Johor,1832,1594,20039,38678,,,2121.4,13925,289.4,3674053,0.968334036,19404.44575,2.88138E-08,0.076500823,0.010527339,,,,,,,,,,
26/08/2021,Johor,2785,1533,21252,31530,,,1996.2,9045,-788.8,3671268,0.967600021,20563.43565,2.55852E-08,0.063852814,0.008588313,,,,,,,,,,
27/08/2021,Johor,1809,1357,21652,32176,,,2033,9480,224,3669459,0.967123241,20940.15241,2.55881E-08,0.058701275,0.008768595,,,,,,,,,,
28/08/2021,Johor,1896,1271,22225,28790,,,2082.8,9260,186.8,3667563,0.966623531,21483.20797,2.55522E-08,0.061417323,0.007849899,,,,,,,,,,
29/08/2021,Johor,1852,1365,22663,32029,,,2178.6,11325,326.6,3665711,0.966135417,21895.52696,2.62242E-08,0.059789084,0.008737459,,,,,,,,,,
30/08/2021,Johor,2265,1355,23517,28170,,,2141,10795,-124,3663446,0.965538453,22706.56781,2.48511E-08,0.052685291,0.007689481,,,,,,,,,,
31/08/2021,Johor,2159,1239,24389,22323,,,2142.2,9965,-16.8,3661287,0.964969427,23534.63936,2.39901E-08,0.056992907,0.006097036,,,,,,,,,,
01/09/2021,Johor,1993,1390,24940,28555,,,2163.8,10725,170.8,3659294,0.964444152,24053.23714,2.37096E-08,0.057818765,0.007803418,,,,,,,,,,
02/09/2021,Johor,2145,1442,25584,36136,,,2169.6,11655,24.6,3657149,0.963878815,24659.8756,2.31883E-08,0.04862414,0.009880921,,,,,,,,,,
03/09/2021,Johor,2331,1244,26616,45358,,,2076.8,10385,-254.2,3654818,0.963264456,25638.24677,2.13494E-08,0.056469793,0.012410467,,,,,,,,,,
04/09/2021,Johor,2077,1503,27143,35380,,,2067.8,10825,-9.2,3652741,0.962717042,26131.02867,2.0856E-08,0.049183952,0.009685877,,,,,,,,,,
05/09/2021,Johor,2165,1335,27924,27785,,,2094.2,10505,-70.8,3650576,0.962146434,26866.97702,2.05437E-08,0.048059017,0.007611128,,,,,,,,,,
06/09/2021,Johor,2101,1342,28636,31948,,,2130.4,10870,29.4,3648475,0.961592694,27536.16839,2.03909E-08,0.059435675,0.008756535,,,,,,,,,,
07/09/2021,Johor,2174,1702,29066,35589,,,2117.6,9335,-56.4,3646301,0.961019714,27932.99902,1.99805E-08,0.061549577,0.009760302,,,,,,,,,,
08/09/2021,Johor,1867,1789,29098,35032,,,2150.2,10160,283.2,3644434,0.960527647,27949.43349,2.02762E-08,0.094989346,0.009612467,,,,,,,,,,
09/09/2021,Johor,2032,2764,28326,36158,,,2138.6,11485,106.6,3642402,0.959992093,27192.73603,2.0728E-08,0.061533573,0.009926966,,,,,,,,,,
10/09/2021,Johor,2297,1743,28839,36884,,,2051.2,11410,-245.8,3640105,0.959386695,27667.75291,1.95395E-08,0.06321301,0.010132675,,,,,,,,,,
11/09/2021,Johor,2282,1823,29258,37939,,,2036,10550,-246,3637823,0.958785251,28052.13888,1.9129E-08,0.06114567,0.01042904,,,,,,,,,,
12/09/2021,Johor,2110,1789,29529,35496,,,2080.8,10150,-29.2,3635713,0.958229139,28295.54825,1.93817E-08,0.074469166,0.009763147,,,,,,,,,,
13/09/2021,Johor,2030,2199,29317,31648,,,2116.4,9870,86.4,3633683,0.957694112,28076.71828,1.98669E-08,0.071903674,0.008709621,,,,,,,,,,
14/09/2021,Johor,1974,2108,29138,38645,,,2111.2,9300,137.2,3631709,0.957173844,27890.13147,1.99507E-08,0.066682682,0.010640996,,,,,,,,,,
15/09/2021,Johor,1860,1943,29006,38338,,,2058.8,11030,198.8,3629849,0.956683622,27749.56515,1.95541E-08,0.071847204,0.010561872,,,,,,,,,,
16/09/2021,Johor,2206,2084,29077,34621,,,2009.4,11670,-196.6,3627643,0.956102209,27800.58392,1.90499E-08,0.078034185,0.009543662,,,,,,,,,,
17/09/2021,Johor,2334,2269,29100,30008,,,1918.6,11040,-415.4,3625309,0.955487059,27804.67342,1.81864E-08,0.068659794,0.008277363,,,,,,,,,,
18/09/2021,Johor,2208,1998,29274,40251,,,1859.6,9740,-348.4,3623101,0.954905118,27953.89243,1.7533E-08,0.071599371,0.011109544,,,,,,,,,,
19/09/2021,Johor,1948,2096,29097,34490,,,1831.4,7990,-116.6,3621153,0.954391703,27769.93539,1.73815E-08,0.070797677,0.009524591,,,,,,,,,,
20/09/2021,Johor,1598,2060,28599,35456,,,1787.2,9795,189.2,3619555,0.953970534,27282.6033,1.7265E-08,0.074128466,0.009795679,,,,,,,,,,
21/09/2021,Johor,1959,2120,28408,38605,,,1686.4,9400,-272.6,3617596,0.95345422,27085.72747,1.64097E-08,0.06353844,0.010671451,,,,,,,,,,
22/09/2021,Johor,1880,1805,28454,38122,,,1555.6,9565,-324.4,3615716,0.952958726,27115.4876,1.51203E-08,0.118999086,0.010543417,,,,,,,,,,
23/09/2021,Johor,1913,3386,26954,29942,,,1436.8,9035,-476.2,3613803,0.952454536,25672.45956,1.47506E-08,0.064851228,0.008285454,,,,,,,,,,
24/09/2021,Johor,1807,1748,26984,31535,,,1333.2,6885,-473.8,3611996,0.951978283,25688.18198,1.36786E-08,0.076230359,0.00873063,,,,,,,,,,
25/09/2021,Johor,1377,2057,26280,31121,,,1306,7275,-71,3610619,0.95161536,25008.45167,1.37637E-08,0.072526636,0.008619298,,,,,,,,,,
26/09/2021,Johor,1455,1906,25806,30658,,,1258.4,6130,-196.6,3609164,0.95123188,24547.4899,1.35111E-08,0.069518717,0.008494488,,,,,,,,,,
27/09/2021,Johor,1226,1794,25212,29575,,,1238,6595,12,3607938,0.950908755,23974.31154,1.36099E-08,0.071394574,0.008197203,,,,,,,,,,
28/09/2021,Johor,1319,1800,24714,30733,,,1170.4,6445,-148.6,3606619,0.95056112,23492.16751,1.31308E-08,0.068705997,0.008521277,,,,,,,,,,
29/09/2021,Johor,1289,1698,24281,28308,,,1068.8,6205,-220.2,3605330,0.950221391,23072.32558,1.22091E-08,0.087311066,0.007851708,,,,,,,,,,
30/09/2021,Johor,1241,2120,23393,24481,,,997.8,6085,-243.2,3604089,0.949894312,22220.87765,1.18348E-08,0.095883384,0.006792563,,,,,,,,,,
01/10/2021,Johor,1217,2243,22354,20294,,,975.4,5620,-241.6,3602872,0.94957356,21226.76735,1.2111E-08,0.096313859,0.005632729,,,,,,,,,,
02/10/2021,Johor,1124,2153,21313,17081,,,949.2,4905,-174.8,3601748,0.949277318,20231.94748,1.23652E-08,0.08900671,0.00474242,,,,,,,,,,
03/10/2021,Johor,981,1897,20385,22175,,,925.8,3905,-55.2,3600767,0.949018765,19345.74753,1.26128E-08,0.132205053,0.00615841,,,,,,,,,,
04/10/2021,Johor,781,2695,18462,21261,,,941.4,4430,160.4,3599986,0.948812925,17516.98422,1.41643E-08,0.090726898,0.005905856,,,,,,,,,,
05/10/2021,Johor,886,1675,17657,21678,,,907,5525,21,3599100,0.948579411,16749.06665,1.42724E-08,0.102565555,0.006023172,,,,,,,,,,
06/10/2021,Johor,1105,1811,16940,18634,,,841.4,4965,-263.6,3597995,0.948288177,16064.00171,1.38048E-08,0.096930342,0.005178996,,,,,,,,,,
07/10/2021,Johor,993,1642,16270,18626,,,775.8,4320,-217.2,3597002,0.948026461,15424.39053,1.32563E-08,0.094038107,0.005178201,,,,,,,,,,
08/10/2021,Johor,864,1530,15593,19852,,,743.6,4295,-120.4,3596138,0.947798745,14779.02584,1.32609E-08,0.096774194,0.005520367,,,,,,,,,,
09/10/2021,Johor,859,1509,14932,19704,,,732.6,3570,-126.4,3595279,0.947572347,14149.15029,1.36463E-08,0.085989821,0.00548052,,,,,,,,,,
10/10/2021,Johor,714,1284,14352,17002,,,747.2,3885,33.2,3594565,0.947384165,13596.85754,1.44837E-08,0.077898551,0.004729919,,,,,,,,,,
11/10/2021,Johor,777,1118,14003,21488,,,742.4,3325,-34.6,3593788,0.947179379,13263.35284,1.47525E-08,0.128043991,0.005979206,,,,,,,,,,
12/10/2021,Johor,665,1793,12867,23660,,,755.8,3515,90.8,3593123,0.947004112,12185.1019,1.63477E-08,0.101189088,0.006584801,,,,,,,,,,
13/10/2021,Johor,703,1302,12257,27597,,,754.8,4020,51.8,3592420,0.946818829,11605.15838,1.7142E-08,0.089581464,0.007682008,,,,,,,,,,
14/10/2021,Johor,804,1098,11958,25068,,,723.8,3935,-80.2,3591616,0.946606926,11319.52563,1.68527E-08,0.08897809,0.006979588,,,,,,,,,,
15/10/2021,Johor,787,1064,11671,13885,,,688.4,3765,-98.6,3590829,0.946399505,11045.42862,1.64262E-08,0.076685802,0.003866795,,,,,,,,,,
16/10/2021,Johor,753,895,11520,16807,,,656.8,3660,-96.2,3590076,0.946201044,10900.23602,1.5881E-08,0.064409722,0.004681516,,,,,,,,,,
17/10/2021,Johor,732,742,11500,18919,,,620,3490,-112,3589344,0.946008118,10879.09335,1.50203E-08,0.061565217,0.00527088,,,,,,,,,,
18/10/2021,Johor,698,708,11487,20570,,,581,3245,-117,3588646,0.945824153,10864.68204,1.40942E-08,0.072690868,0.005731967,,,,,,,,,,
19/10/2021,Johor,649,835,11293,18048,,,564.4,3050,-84.6,3587997,0.945653102,10679.26048,1.39292E-08,0.094483308,0.005030105,,,,,,,,,,
20/10/2021,Johor,610,1067,10829,29661,,,543.2,2975,-66.8,3587387,0.94549233,10238.73645,1.39828E-08,0.088466156,0.008268135,,,,,,,,,,
21/10/2021,Johor,595,958,10461,30044,,,521.8,2740,-73.2,3586792,0.945335512,9889.154792,1.39067E-08,0.080107064,0.008376287,,,,,,,,,,
22/10/2021,Johor,548,838,10164,17582,,,523.2,2515,-24.8,3586244,0.945191081,9606.922149,1.43537E-08,0.083234947,0.004902622,,,,,,,,,,
23/10/2021,Johor,503,846,9814,18194,,,537.6,2830,34.6,3585741,0.94505851,9274.804221,1.52769E-08,0.070715305,0.005073986,,,,,,,,,,
24/10/2021,Johor,566,694,9679,22752,,,516,2520,-50,3585175,0.944909335,9145.777456,1.48699E-08,0.168715776,0.006346134,,,,,,,,,,
25/10/2021,Johor,504,1633,8542,20969,,,502.2,2440,-1.8,3584671,0.944776501,8070.280871,1.64009E-08,0.053500351,0.00584963,,,,,,,,,,
26/10/2021,Johor,488,457,8569,22576,,,477.2,2775,-10.8,3584183,0.944647884,8094.687715,1.55375E-08,0.073637531,0.006298786,,,,,,,,,,
27/10/2021,Johor,555,631,8483,25134,,,447.8,2875,-107.2,3583628,0.944501608,8012.207138,1.47303E-08,0.065778616,0.007013563,,,,,,,,,,
28/10/2021,Johor,575,558,8494,26830,,,416.6,2290,-158.4,3583053,0.944350061,8021.309415,1.36884E-08,0.13068048,0.007488028,,,,,,,,,,
29/10/2021,Johor,458,1110,7839,16461,,,413.2,2175,-44.8,3582595,0.94422935,7401.813875,1.4713E-08,0.085597653,0.004594714,,,,,,,,,,
30/10/2021,Johor,435,671,7596,8184,,,412,1815,-23,3582160,0.944114701,7171.495272,1.51414E-08,0.084254871,0.002284655,,,,,,,,,,
31/10/2021,Johor,363,640,7317,7860,,,420.4,2040,57.4,3581797,0.944019029,6907.387236,1.60409E-08,0.074074074,0.002194429,,,,,,,,,,
01/11/2021,Johor,408,542,7177,2985,,,417.8,2095,9.8,3581389,0.943911496,6774.45281,1.62545E-08,0.075379685,0.000833476,,,,,,,,,,
02/11/2021,Johor,419,541,7049,6322,,,410.2,2205,-8.8,3580970,0.943801065,6652.853706,1.62505E-08,0.075471698,0.001765443,,,,,,,,,,
03/11/2021,Johor,441,532,6949,3720,,,382.4,2145,-58.6,3580529,0.943684835,6557.665917,1.53691E-08,0.061159879,0.001038953,,,,,,,,,,
04/11/2021,Johor,429,425,6945,2319,,,373.6,2025,-55.4,3580100,0.943571767,6553.105925,1.50259E-08,0.073290137,0.000647747,,,,,,,,,,
05/11/2021,Johor,405,509,6837,1912,,,389.6,1975,-15.4,3579695,0.943465026,6450.47038,1.59187E-08,0.071522598,0.000534124,,,,,,,,,,
06/11/2021,Johor,395,489,6740,1463,,,440.4,1905,45.4,3579300,0.943360919,6358.252596,1.82553E-08,0.082195846,0.000408739,,,,,,,,,,
07/11/2021,Johor,381,554,6562,2578,,,467.6,1510,86.6,3578919,0.943260503,6189.67542,1.99107E-08,0.171136849,0.000720329,,,,,,,,,,
08/11/2021,Johor,302,1123,5739,5563,,,517,1925,215,3578617,0.943180908,5412.915229,2.51732E-08,0.059592263,0.001554511,,,,,,,,,,
09/11/2021,Johor,385,342,5782,3744,,,526.4,2425,141.4,3578232,0.943079437,5452.885305,2.54431E-08,0.052231062,0.001046327,,,,,,,,,,
10/11/2021,Johor,485,302,5962,5142,,,518.2,3245,33.2,3577747,0.94295161,5621.877501,2.42938E-08,0.073800738,0.001437217,,,,,,,,,,
11/11/2021,Johor,649,440,6171,8056,,,484.2,2585,-164.8,3577098,0.94278056,5817.898835,2.1935E-08,0.182466375,0.002252105,,,,,,,,,,
12/11/2021,Johor,517,1126,5561,3866,,,488.4,2745,-28.6,3576581,0.942644299,5242.044948,2.45558E-08,0.045675238,0.001080921,,,,,,,,,,
13/11/2021,Johor,549,254,5852,3323,,,491.8,2160,-57.2,3576032,0.942499605,5515.507686,2.35008E-08,0.032638414,0.000929242,,,,,,,,,,
14/11/2021,Johor,432,191,6090,1448,,,504.8,2220,72.8,3575600,0.942385747,5739.129197,2.31821E-08,0.045484401,0.000404967,,,,,,,,,,
15/11/2021,Johor,444,277,6254,2009,,,515.8,2395,71.8,3575156,0.942268726,5892.948612,2.3069E-08,0.039814519,0.000561934,,,,,,,,,,
16/11/2021,Johor,479,249,6482,1722,,,518.8,2690,39.8,3574677,0.942142481,6106.967559,2.239E-08,0.056926874,0.000481722,,,,,,,,,,
17/11/2021,Johor,538,369,6647,2009,,,486,2830,-52,3574139,0.942000685,6261.478555,2.04569E-08,0.052354446,0.000562093,,,,,,,,,,
18/11/2021,Johor,566,348,6860,2204,,,486.6,2485,-79.4,3573573,0.94185151,6461.10136,1.98493E-08,0.056851312,0.00061675,,,,,,,,,,
19/11/2021,Johor,497,390,6964,751,,,484.4,2495,-12.6,3573076,0.941720521,6558.141707,1.94672E-08,0.055571511,0.000210183,,,,,,,,,,
20/11/2021,Johor,499,387,7071,727,,,505.6,2470,6.6,3572577,0.941589004,6657.975849,2.00145E-08,0.125017678,0.000203495,,,,,,,,,,
21/11/2021,Johor,494,884,6674,663,,,492.8,1870,-1.2,3572083,0.941458806,6283.296068,2.06711E-08,0.031914894,0.000185606,,,,,,,,,,
22/11/2021,Johor,374,213,6831,1169,,,485.4,2845,111.4,3571709,0.941360234,6430.431759,1.98948E-08,0.046552481,0.000327294,,,,,,,,,,
23/11/2021,Johor,569,318,7081,544,,,452.4,2430,-116.6,3571140,0.941210268,6664.70991,1.78904E-08,0.048721932,0.000152332,,,,,,,,,,
24/11/2021,Johor,486,345,7219,724,,,437.8,3025,-48.2,3570654,0.941082178,6793.672243,1.69844E-08,0.074941128,0.000202764,,,,,,,,,,
25/11/2021,Johor,605,541,7279,945,,,415.6,2150,-189.4,3570049,0.940922724,6848.976509,1.5993E-08,0.062920731,0.000264702,,,,,,,,,,
26/11/2021,Johor,430,458,7247,443,,,427.2,1685,-2.8,3569619,0.940809393,6818.045673,1.6514E-08,0.066372292,0.000124103,,,,,,,,,,
27/11/2021,Johor,337,481,7099,236,,,486.8,2020,149.8,3569282,0.940720574,6678.175351,1.9212E-08,0.058599803,6.61197E-05,,,,,,,,,,
28/11/2021,Johor,404,416,7081,486,,,490.2,2065,86.2,3568878,0.940614095,6660.488408,1.93976E-08,0.061008332,0.000136177,,,,,,,,,,
29/11/2021,Johor,413,432,7058,707,,,505,2470,92,3568465,0.940505245,6638.086018,2.00506E-08,0.067157835,0.000198124,,,,,,,,,,
30/11/2021,Johor,494,474,7076,1004,,,475.4,2440,-18.6,3567971,0.940375046,6654.093826,1.883E-08,0.075607688,0.000281392,,,,,,,,,,
01/12/2021,Johor,488,535,7028,645,,,469.2,3175,-18.8,3567483,0.940246429,6608.051901,1.87139E-08,0.273904382,0.0001808,,,,,,,,,,
02/12/2021,Johor,635,1925,5734,1348,,,429.8,2105,-205.2,3566848,0.940079068,5390.413376,2.10147E-08,0.036972445,0.000377925,,,,,,,,,,
03/12/2021,Johor,421,212,5940,440,,,427,2435,6,3566427,0.939968109,5583.410569,2.01562E-08,0.037542088,0.000123373,,,,,,,,,,
04/12/2021,Johor,487,223,6202,448,,,439.8,1730,-47.2,3565940,0.939839755,5828.886163,1.98861E-08,0.049338923,0.000125633,,,,,,,,,,
05/12/2021,Johor,346,306,6238,448,,,470.6,2285,124.6,3565594,0.939748564,5862.15154,2.1158E-08,0.06604681,0.000125645,,,,,,,,,,
06/12/2021,Johor,457,412,6277,729,,,475.2,2190,18.2,3565137,0.939628117,5898.045688,2.12348E-08,0.062290903,0.00020448,,,,,,,,,,
07/12/2021,Johor,438,391,6320,672,,,452,2035,14,3564699,0.939512677,5937.72012,2.00631E-08,0.054746835,0.000188515,,,,,,,,,,
08/12/2021,Johor,407,346,6379,721,,,446.2,2755,39.2,3564292,0.939405408,5992.467099,1.96247E-08,0.134347076,0.000202284,,,,,,,,,,
09/12/2021,Johor,551,857,6070,1505,,,423.2,2500,-127.8,3563741,0.939260187,5701.309333,1.95637E-08,0.057990115,0.000422309,,,,,,,,,,
10/12/2021,Johor,500,352,6217,460,,,403.8,2400,-96.2,3563241,0.939128407,5838.561303,1.82281E-08,0.036995335,0.000129096,,,,,,,,,,
